EmployeeID,Age,Gender,Department,HoursWorkedPerWeek,SatisfactionScore,PerformanceRating,YearsAtCompany,Promotions,LeftCompany,ProductivityScore
5892,48,Male,Operations,31,1.51,3,5,2,No,36.8
5893,37,Female,HR,59,1.24,3,16,1,No,53.7
5894,22,Female,IT,52,1.86,3,18,4,No,55.0
5895,56,Male,HR,48,1.25,1,13,4,No,46.1
5896,27,Male,IT,21,1.22,3,0,2,No,26.9
5897,33,Male,IT,45,2.78,2,5,1,Yes,59.3
5898,35,Male,IT,51,4.24,1,21,3,No,78.1
5899,45,Female,HR,22,3.66,3,6,0,Yes,52.0
5900,43,Female,IT,49,3.72,4,0,2,No,71.5
5901,42,Male,HR,38,2.05,5,16,0,No,47.1
5902,46,Male,Marketing,29,1.04,5,20,0,No,30.7
5903,53,Male,IT,44,2.8,3,20,2,No,58.8
5904,31,Female,HR,38,2.51,4,16,4,Yes,51.7
5905,30,Male,HR,40,4.79,3,6,1,Yes,75.9
5906,45,Male,HR,25,1.29,3,13,4,No,30.4
5907,57,Female,Sales,33,4.11,1,6,3,No,64.2
5908,58,Male,Sales,27,2.54,3,21,1,No,44.3
5909,44,Male,IT,21,4.32,5,12,2,No,57.9
5910,53,Female,Operations,37,2.98,3,22,2,No,55.7
5911,37,Male,Marketing,41,4.28,3,27,2,No,71.5
5912,44,Male,Operations,49,2.87,4,21,0,No,63.0
5913,57,Male,IT,55,2.61,3,25,2,No,64.6
5914,22,Male,Finance,47,4.85,3,17,3,No,81.4
5915,52,Male,Finance,54,2.48,3,20,3,Yes,62.6
5916,44,Female,Marketing,21,4.22,3,6,2,No,56.9
5917,29,Male,Marketing,55,1.27,5,1,1,No,51.2
5918,24,Female,Marketing,37,1.25,3,20,3,No,38.4
5919,37,Male,Sales,28,2.75,3,18,1,No,47.1
5920,37,Male,Sales,47,3.34,3,13,1,No,66.3
5921,50,Male,Finance,27,3.43,3,24,1,No,53.2
5922,31,Male,Marketing,27,1.15,4,25,2,Yes,30.4
5923,41,Male,HR,24,3.79,3,0,0,No,54.7
5924,41,Male,Operations,32,1.52,3,15,2,No,37.6
5925,38,Male,Finance,26,4.82,3,6,3,No,66.4
5926,49,Male,Marketing,40,2.33,3,25,3,No,51.3
5927,44,Female,HR,48,2.05,4,15,3,No,54.1
5928,30,Male,Marketing,56,2.17,2,19,3,No,60.9
5929,37,Male,IT,33,4.75,3,11,0,Yes,70.6
5930,38,Male,HR,56,2.93,5,4,1,Yes,68.5
5931,40,Male,Operations,23,2.74,2,16,2,No,43.5
5932,57,Female,IT,41,3.26,1,20,3,Yes,61.3
5933,38,Male,Sales,30,4.72,2,26,1,No,68.2
5934,37,Male,Finance,53,2.23,5,23,2,No,59.4
5935,29,Male,Marketing,35,1.72,1,12,0,Yes,41.7
5936,34,Female,Finance,28,3.38,2,13,4,No,53.4
5937,49,Male,Operations,35,2.97,3,21,0,No,54.2
5938,51,Male,Marketing,58,1.25,4,28,4,No,53.1
5939,24,Male,IT,35,3.09,4,15,3,No,55.4
5940,38,Male,HR,50,3.25,1,12,1,No,67.5
5941,40,Male,HR,50,3.78,5,17,1,Yes,72.8
5942,29,Female,Marketing,32,4.98,2,17,2,No,72.2
5943,33,Female,IT,24,2.69,2,26,4,No,43.7
5944,35,Female,Marketing,58,3.04,3,8,4,Yes,71.0
5945,47,Male,Marketing,37,1.3,3,27,2,No,38.9
5946,35,Male,Marketing,39,4.33,3,0,1,Yes,70.6
5947,48,Male,HR,21,1.39,5,27,1,No,28.6
5948,57,Female,Operations,59,4.74,3,1,2,No,88.7
5949,39,Male,Marketing,49,2.39,4,7,4,Yes,58.2
5950,46,Female,HR,29,2.35,1,12,3,No,43.8
5951,46,Male,Sales,30,2.31,4,5,2,No,44.1
5952,45,Female,IT,48,4.8,2,18,1,No,81.6
5953,46,Male,Sales,59,4.92,3,18,3,Yes,90.5
5954,46,Male,Marketing,35,4.89,3,29,3,No,73.4
5955,48,Male,HR,47,3.82,3,26,4,No,71.1
5956,38,Female,IT,36,1.44,5,24,2,No,39.6
5957,52,Male,Finance,57,2.55,3,1,3,No,65.4
5958,23,Female,IT,34,2.16,2,9,0,No,45.4
5959,22,Female,IT,50,3.83,2,4,3,No,73.3
5960,53,Female,Marketing,26,2.97,4,22,3,Yes,47.9
5961,39,Female,Sales,49,3.47,3,21,3,No,69.0
5962,37,Female,Sales,55,1.03,3,29,2,No,48.8
5963,53,Female,Finance,45,4.13,5,0,4,No,72.8
5964,32,Male,Marketing,30,4.81,5,12,4,No,69.1
5965,23,Female,IT,25,3.68,4,11,0,No,54.3
5966,46,Female,Operations,48,4.41,3,9,0,No,77.7
5967,55,Male,Sales,47,2.91,2,2,3,No,62.0
5968,28,Female,Sales,34,1.08,4,14,3,No,34.6
5969,56,Male,HR,48,4.96,4,29,3,No,83.2
5970,27,Male,IT,25,1.24,4,4,0,No,29.9
5971,56,Male,Marketing,31,1.77,3,27,4,Yes,39.4
5972,36,Male,Sales,35,1.21,3,18,0,No,36.6
5973,44,Female,Marketing,57,3.5,4,18,4,Yes,74.9
5974,21,Female,IT,28,3.33,4,20,0,No,52.9
5975,45,Female,IT,41,1.84,1,28,4,No,47.1
5976,30,Female,Sales,52,4.83,3,12,0,No,84.7
5977,36,Male,Finance,45,4.65,3,7,4,Yes,78.0
5978,36,Male,Marketing,59,2.12,4,25,2,No,62.5
5979,28,Male,Marketing,26,3.64,2,7,2,No,54.6
5980,49,Female,HR,51,4.42,5,29,1,No,79.9
5981,59,Male,IT,59,2.44,2,23,4,No,65.7
5982,48,Female,IT,43,2.01,1,5,4,No,50.2
5983,26,Female,Sales,58,2.02,3,8,4,No,60.8
5984,36,Female,Sales,57,4.28,5,13,1,Yes,82.7
5985,40,Male,Sales,56,2.85,3,4,0,No,67.7
5986,36,Male,HR,38,3.86,1,15,2,No,65.2
5987,27,Female,Finance,24,3.6,2,13,1,No,52.8
5988,34,Female,Sales,49,2.22,2,9,2,No,56.5
5989,46,Male,Sales,44,1.83,1,22,3,No,49.1
5990,46,Female,Operations,49,1.5,3,16,1,Yes,49.3
5991,34,Female,Sales,44,1.1,3,15,1,No,41.8
5992,27,Male,HR,28,1.33,3,19,2,No,32.9
5993,53,Male,Marketing,46,2.02,2,16,4,Yes,52.4
5994,46,Male,Finance,43,3.85,4,15,3,No,68.6
5995,40,Male,Marketing,59,1.62,3,9,2,No,57.5
5996,23,Female,Operations,57,3.09,3,17,1,No,70.8
5997,24,Male,IT,34,1.98,4,5,4,No,43.6
5998,46,Female,IT,57,3.05,2,16,3,Yes,70.4
5999,31,Female,Sales,45,4.0,2,8,4,No,71.5
6000,22,Male,Operations,49,2.06,2,21,2,Yes,54.9
6001,34,Male,Marketing,30,2.39,4,7,4,No,44.9
6002,50,Male,HR,48,3.89,1,25,1,No,72.5
6003,32,Male,Finance,34,3.19,3,25,1,Yes,55.7
6004,46,Female,Marketing,28,1.38,4,7,0,No,33.4
6005,53,Female,Operations,48,4.03,3,11,3,No,73.9
6006,33,Male,Operations,34,2.11,3,17,2,No,44.9
6007,34,Male,Marketing,36,2.54,1,1,4,Yes,50.6
6008,44,Male,Finance,35,1.98,4,2,1,No,44.3
6009,54,Male,Marketing,41,3.17,3,26,0,No,60.4
6010,46,Male,Marketing,59,3.83,3,23,2,No,79.6
6011,41,Female,Finance,30,4.21,4,10,1,No,63.1
6012,48,Male,HR,57,4.69,3,23,2,No,86.8
6013,56,Female,Operations,44,2.44,3,20,1,No,55.2
6014,22,Male,Finance,49,4.73,3,29,2,No,81.6
6015,29,Female,Sales,21,3.47,5,12,1,No,49.4
6016,43,Female,Sales,20,2.56,3,17,4,No,39.6
6017,35,Male,Sales,57,4.55,4,10,3,No,85.4
6018,33,Male,Sales,56,3.32,3,13,1,No,72.4
6019,43,Female,IT,28,2.82,3,19,2,No,47.8
6020,37,Female,HR,24,1.05,2,3,1,No,27.3
6021,22,Female,IT,43,3.87,3,22,0,No,68.8
6022,40,Female,Marketing,46,1.31,2,3,4,Yes,45.3
6023,40,Male,Marketing,49,2.16,3,9,0,No,55.9
6024,23,Female,Finance,34,4.85,1,21,2,No,72.3
6025,32,Female,Sales,28,1.62,3,26,1,Yes,35.8
6026,22,Female,Finance,56,2.25,2,1,1,No,61.7
6027,56,Female,Marketing,49,4.73,4,17,0,No,81.6
6028,34,Female,Sales,34,2.35,3,27,3,No,47.3
6029,36,Female,Operations,39,2.31,5,10,4,No,50.4
6030,39,Female,HR,44,3.59,3,4,1,No,66.7
6031,54,Female,Marketing,28,1.53,4,16,1,No,34.9
6032,26,Male,Operations,41,4.89,2,1,2,No,77.6
6033,33,Female,Finance,32,2.1,3,2,0,No,43.4
6034,56,Female,Operations,56,4.14,3,24,2,No,80.6
6035,42,Male,Finance,47,2.15,2,24,4,No,54.4
6036,38,Male,Marketing,33,2.1,3,6,1,No,44.1
6037,32,Female,IT,49,1.23,2,28,0,No,46.6
6038,50,Female,HR,58,1.48,3,20,0,Yes,55.4
6039,27,Male,Operations,24,3.09,1,1,0,No,47.7
6040,52,Female,Operations,31,3.31,1,1,4,No,54.8
6041,39,Female,Marketing,54,4.26,2,7,3,No,80.4
6042,26,Male,Marketing,20,1.24,4,15,3,No,26.4
6043,40,Male,Finance,20,2.42,3,2,3,No,38.2
6044,47,Female,Sales,39,1.8,4,22,2,Yes,45.3
6045,57,Female,Sales,53,2.43,5,28,2,No,61.4
6046,27,Male,Sales,53,2.42,3,21,4,No,61.3
6047,25,Male,Finance,43,2.42,3,28,0,No,54.3
6048,31,Male,Sales,47,2.24,4,5,3,No,55.3
6049,35,Female,Marketing,30,4.06,3,18,1,Yes,61.6
6050,23,Male,IT,27,3.76,4,21,3,No,56.5
6051,25,Male,IT,54,2.37,3,12,4,No,61.5
6052,43,Male,IT,35,1.59,3,3,3,No,40.4
6053,57,Female,Sales,35,3.07,2,16,1,No,55.2
6054,29,Male,IT,25,4.68,2,27,1,No,64.3
6055,35,Male,Operations,39,1.49,3,23,1,No,42.2
6056,23,Female,Sales,30,4.01,3,8,4,No,61.1
6057,49,Male,Operations,27,3.4,2,29,3,No,52.9
6058,26,Male,Marketing,39,3.35,2,2,4,No,60.8
6059,37,Female,Operations,51,4.74,3,26,1,No,83.1
6060,46,Male,Marketing,52,4.82,3,0,3,No,84.6
6061,41,Female,Finance,25,1.98,4,0,2,No,37.3
6062,28,Male,Finance,47,4.23,4,16,4,No,75.2
6063,41,Male,Operations,27,3.48,4,24,2,No,53.7
6064,31,Female,HR,33,2.64,3,25,2,No,49.5
6065,58,Male,Marketing,22,3.66,3,12,0,Yes,52.0
6066,28,Female,Sales,21,4.82,5,4,1,No,62.9
6067,44,Male,HR,41,3.07,2,18,2,No,59.4
6068,55,Male,Marketing,52,4.76,2,25,4,No,84.0
6069,34,Female,Sales,40,3.57,1,24,1,No,63.7
6070,34,Male,Marketing,25,2.93,4,9,1,No,46.8
6071,30,Male,Marketing,59,3.58,3,8,4,No,77.1
6072,32,Male,Sales,26,3.41,3,5,3,No,52.3
6073,58,Male,Marketing,25,2.69,4,20,4,Yes,44.4
6074,54,Female,Marketing,27,3.25,3,16,3,No,51.4
6075,30,Female,Marketing,43,3.81,4,21,1,Yes,68.2
6076,37,Female,Finance,46,4.36,3,20,4,Yes,75.8
6077,37,Female,IT,47,2.22,4,24,2,No,55.1
6078,23,Male,Marketing,24,1.06,3,29,4,No,27.4
6079,51,Male,Sales,38,3.2,2,6,2,No,58.6
6080,21,Female,Operations,28,2.96,2,15,2,No,49.2
6081,32,Male,Marketing,44,1.22,2,18,1,No,43.0
6082,59,Male,Finance,32,3.53,3,4,3,No,57.7
6083,24,Female,Finance,56,4.77,1,21,3,No,86.9
6084,33,Male,Operations,21,2.61,3,26,2,No,40.8
6085,54,Male,Marketing,59,4.58,4,17,3,No,87.1
6086,41,Female,HR,33,4.25,3,6,4,Yes,65.6
6087,42,Female,Operations,50,1.65,4,24,2,No,51.5
6088,24,Male,IT,25,4.15,2,25,2,No,59.0
6089,38,Male,Sales,44,3.07,5,24,0,No,61.5
6090,25,Female,Sales,58,4.67,2,4,4,No,87.3
6091,39,Female,Sales,50,1.76,3,7,3,No,52.6
6092,22,Female,Sales,57,1.5,5,8,3,No,54.9
6093,32,Male,Finance,35,1.97,5,21,0,No,44.2
6094,37,Male,IT,46,1.24,3,27,4,No,44.6
6095,30,Male,Marketing,49,2.28,3,19,1,No,57.1
6096,54,Male,Marketing,23,2.13,4,3,1,No,37.4
6097,26,Male,HR,58,2.66,3,2,4,No,67.2
6098,28,Male,Marketing,35,2.85,2,11,3,Yes,53.0
6099,31,Male,IT,55,1.58,4,8,1,No,54.3
6100,32,Female,Marketing,26,3.48,4,9,1,Yes,53.0
6101,29,Female,Finance,40,1.89,3,10,3,No,46.9
6102,22,Male,Operations,21,1.49,3,15,4,No,29.6
6103,28,Male,Marketing,27,3.84,1,28,0,No,57.3
6104,31,Male,Sales,46,1.09,2,10,4,No,43.1
6105,56,Male,Sales,21,2.47,3,21,0,No,39.4
6106,30,Male,Operations,25,1.58,2,7,4,No,33.3
6107,41,Male,Sales,23,4.53,5,13,1,No,61.4
6108,40,Female,Sales,40,4.3,4,1,2,No,71.0
6109,28,Female,Finance,20,1.24,3,3,2,Yes,26.4
6110,56,Female,Finance,57,3.2,5,14,3,No,71.9
6111,49,Female,Finance,31,2.18,2,17,4,No,43.5
6112,32,Female,Marketing,46,1.77,5,10,4,No,49.9
6113,34,Female,Operations,33,2.25,3,26,3,No,45.6
6114,41,Female,Sales,34,4.26,3,18,3,No,66.4
6115,42,Male,HR,43,1.23,3,17,0,No,42.4
6116,41,Female,Operations,37,3.59,3,8,0,No,61.8
6117,50,Male,HR,36,4.65,4,24,2,No,71.7
6118,59,Female,Sales,28,2.79,3,21,1,No,47.5
6119,40,Female,IT,37,4.61,3,27,4,No,72.0
6120,44,Female,Operations,37,4.63,2,22,2,No,72.2
6121,43,Male,Marketing,24,3.44,4,29,2,No,51.2
6122,27,Male,HR,28,2.82,3,4,1,No,47.8
6123,29,Female,Operations,54,3.95,2,9,2,Yes,77.3
6124,21,Female,Operations,20,4.66,2,16,2,No,60.6
6125,46,Male,Finance,28,3.72,2,19,1,No,56.8
6126,58,Female,IT,51,1.84,3,12,2,No,54.1
6127,58,Female,Finance,39,4.28,3,3,4,No,70.1
6128,42,Male,IT,32,4.81,4,27,3,No,70.5
6129,30,Female,IT,59,2.64,3,29,1,No,67.7
6130,26,Male,Marketing,30,3.79,3,13,3,Yes,58.9
6131,37,Female,Operations,45,3.07,5,7,4,No,62.2
6132,58,Male,Finance,59,1.45,4,20,2,No,55.8
6133,44,Female,Finance,30,2.4,2,14,2,No,45.0
6134,30,Female,HR,44,1.66,5,2,2,Yes,47.4
6135,28,Male,Operations,59,3.69,4,16,3,No,78.2
6136,41,Female,Sales,44,3.33,3,14,0,No,64.1
6137,26,Female,Sales,39,1.13,3,0,3,No,38.6
6138,41,Female,HR,30,1.25,3,4,0,No,33.5
6139,59,Male,IT,29,2.04,4,7,3,No,40.7
6140,44,Male,HR,22,3.98,2,8,4,No,55.2
6141,53,Male,HR,58,1.51,1,25,3,No,55.7
6142,38,Female,Finance,46,1.82,3,25,3,No,50.4
6143,48,Male,HR,54,4.63,2,1,1,No,84.1
6144,52,Female,IT,59,3.18,3,4,2,Yes,73.1
6145,32,Female,Sales,50,3.48,5,29,2,No,69.8
6146,47,Female,Marketing,40,2.82,3,3,2,No,56.2
6147,30,Female,Operations,41,2.2,5,11,0,No,50.7
6148,52,Female,HR,38,2.0,4,18,4,Yes,46.6
6149,46,Female,Operations,33,3.36,1,26,0,Yes,56.7
6150,45,Male,HR,56,2.88,4,23,1,Yes,68.0
6151,31,Female,Operations,42,2.61,2,1,1,No,55.5
6152,43,Female,Finance,45,3.78,4,15,3,Yes,69.3
6153,54,Female,Finance,59,2.62,4,1,1,No,67.5
6154,43,Female,Operations,31,1.15,4,20,1,No,33.2
6155,49,Male,HR,20,4.36,2,9,4,No,57.6
6156,51,Male,HR,53,2.27,4,25,1,Yes,59.8
6157,27,Female,IT,38,4.79,3,9,3,No,74.5
6158,53,Male,Sales,42,4.52,1,16,2,No,74.6
6159,41,Female,Sales,26,1.94,4,11,0,No,37.6
6160,22,Male,Marketing,26,4.86,4,6,0,No,66.8
6161,38,Male,Sales,20,4.41,3,8,0,No,58.1
6162,53,Male,Marketing,37,4.94,3,13,3,No,75.3
6163,57,Female,Finance,27,3.71,3,17,4,No,56.0
6164,54,Female,Marketing,44,4.72,3,9,3,No,78.0
6165,40,Male,Marketing,48,3.76,4,15,0,No,71.2
6166,55,Female,Sales,42,4.42,3,0,3,Yes,73.6
6167,38,Male,HR,48,3.44,2,8,3,Yes,68.0
6168,44,Male,Finance,20,4.72,3,12,3,No,61.2
6169,28,Female,IT,34,3.07,3,28,2,No,54.5
6170,50,Female,Marketing,34,3.95,3,15,3,No,63.3
6171,30,Male,Marketing,47,4.67,3,15,4,Yes,79.6
6172,43,Female,Operations,55,2.69,2,1,2,No,65.4
6173,31,Female,Marketing,59,1.11,2,8,3,No,52.4
6174,22,Male,HR,51,1.45,3,29,1,No,50.2
6175,46,Male,IT,32,4.89,3,12,0,Yes,71.3
6176,56,Female,Operations,40,4.49,3,7,2,No,72.9
6177,53,Male,Sales,58,2.93,4,22,1,Yes,69.9
6178,33,Male,Finance,57,4.84,3,10,0,No,88.3
6179,45,Female,HR,28,1.74,3,16,4,Yes,37.0
6180,24,Male,IT,39,1.44,3,19,1,Yes,41.7
6181,39,Male,Finance,39,3.41,3,10,4,No,61.4
6182,38,Male,Sales,27,2.53,2,10,4,No,44.2
6183,57,Female,Finance,33,2.36,5,15,1,No,46.7
6184,50,Female,Operations,39,3.94,2,6,1,Yes,66.7
6185,39,Male,Marketing,54,1.6,4,21,2,No,53.8
6186,43,Male,Marketing,40,4.11,4,0,4,Yes,69.1
6187,36,Female,HR,41,2.44,2,22,1,No,53.1
6188,21,Female,Finance,25,4.95,5,29,4,No,67.0
6189,32,Female,Marketing,46,4.23,1,14,3,No,74.5
6190,44,Male,HR,23,3.58,3,17,3,No,51.9
6191,54,Female,HR,23,1.92,3,27,3,No,35.3
6192,28,Female,Operations,47,4.83,4,28,4,No,81.2
6193,38,Female,HR,46,1.13,1,13,4,No,43.5
6194,25,Female,Sales,36,1.89,3,12,1,Yes,44.1
6195,46,Male,Marketing,58,1.15,2,23,1,No,52.1
6196,50,Female,Marketing,57,4.87,3,1,2,No,88.6
6197,33,Male,IT,48,4.49,3,19,2,Yes,78.5
6198,39,Male,Sales,59,4.81,1,21,2,Yes,89.4
6199,49,Female,Marketing,26,3.86,1,23,0,No,56.8
6200,23,Female,Operations,27,1.11,1,27,3,No,30.0
6201,46,Male,Marketing,52,4.73,4,10,4,No,83.7
6202,32,Female,IT,51,2.68,5,18,3,No,62.5
6203,22,Male,Finance,54,2.47,3,27,4,No,62.5
6204,31,Female,Finance,37,2.14,4,21,0,No,47.3
6205,48,Female,Sales,35,2.15,3,29,4,No,46.0
6206,38,Male,HR,37,4.2,3,5,2,No,67.9
6207,33,Male,IT,57,2.03,3,16,3,No,60.2
6208,57,Male,IT,44,1.89,4,21,3,No,49.7
6209,42,Male,Marketing,53,3.79,2,0,3,No,75.0
6210,32,Male,Operations,23,2.15,3,24,0,No,37.6
6211,22,Female,Marketing,24,1.05,4,19,3,No,27.3
6212,57,Male,Operations,33,4.73,5,4,1,No,70.4
6213,27,Female,IT,20,2.25,2,0,2,No,36.5
6214,46,Male,HR,41,4.06,4,12,2,No,69.3
6215,46,Female,Finance,40,2.88,1,0,4,No,56.8
6216,44,Male,Sales,32,1.54,2,11,0,No,37.8
6217,32,Male,Operations,55,3.65,1,8,4,No,75.0
6218,36,Male,Finance,48,1.93,3,21,4,No,52.9
6219,43,Male,Sales,57,2.15,3,28,2,No,61.4
6220,29,Female,HR,28,1.13,2,25,1,No,30.9
6221,52,Female,IT,52,1.07,1,29,0,No,47.1
6222,35,Female,HR,41,3.05,3,12,0,No,59.2
6223,57,Male,Operations,36,1.23,2,9,0,No,37.5
6224,33,Male,IT,42,1.84,1,15,1,No,47.8
6225,25,Male,Marketing,55,4.7,4,5,0,No,85.5
6226,31,Female,Sales,25,1.33,3,20,3,Yes,30.8
6227,30,Male,Marketing,58,2.16,4,21,1,No,62.2
6228,33,Male,IT,48,3.91,3,29,4,No,72.7
6229,35,Male,Sales,46,4.54,1,7,3,No,77.6
6230,27,Male,Sales,24,1.18,3,22,4,No,28.6
6231,48,Male,Marketing,28,1.74,4,6,0,No,37.0
6232,52,Male,Sales,43,2.55,1,24,1,Yes,55.6
6233,55,Male,IT,38,2.44,4,24,3,Yes,51.0
6234,35,Male,Operations,52,2.15,3,12,1,No,57.9
6235,56,Male,Operations,49,1.97,5,24,1,No,54.0
6236,41,Female,IT,59,2.07,5,16,1,Yes,62.0
6237,26,Male,Marketing,23,1.53,4,11,4,No,31.4
6238,21,Male,HR,51,1.65,1,26,1,No,52.2
6239,24,Male,IT,20,3.43,2,10,0,No,48.3
6240,31,Male,Operations,53,2.17,3,5,3,No,58.8
6241,46,Male,IT,40,2.6,3,14,2,No,54.0
6242,57,Female,Sales,50,2.65,3,4,1,No,61.5
6243,43,Female,Sales,33,1.44,2,15,3,No,37.5
6244,49,Male,IT,45,4.28,4,23,4,No,74.3
6245,41,Female,Marketing,41,4.83,2,10,4,No,77.0
6246,47,Male,HR,53,2.05,3,9,1,No,57.6
6247,59,Male,Sales,52,2.18,3,28,1,No,58.2
6248,33,Female,Operations,32,3.77,4,7,0,No,60.1
6249,43,Female,Sales,51,1.32,3,23,2,No,48.9
6250,36,Female,Operations,27,4.63,5,4,1,No,65.2
6251,50,Male,HR,41,1.48,5,9,1,No,43.5
6252,24,Male,Sales,39,3.93,3,26,0,Yes,66.6
6253,36,Male,Marketing,40,2.17,1,9,4,No,49.7
6254,51,Female,Operations,53,2.29,1,0,2,No,60.0
6255,45,Male,Sales,49,1.56,4,12,4,No,49.9
6256,32,Female,Sales,25,3.59,3,19,1,No,53.4
6257,46,Male,IT,54,4.18,3,22,2,Yes,79.6
6258,57,Male,Marketing,46,4.8,2,17,1,No,80.2
6259,53,Female,Marketing,39,2.33,2,22,0,No,50.6
6260,48,Female,IT,57,3.48,1,4,0,Yes,74.7
6261,29,Male,Operations,59,2.66,3,15,4,No,67.9
6262,32,Female,Finance,33,3.23,3,5,3,No,55.4
6263,25,Male,HR,29,1.65,3,21,4,No,36.8
6264,48,Male,Marketing,34,3.33,5,20,2,No,57.1
6265,55,Female,Finance,59,4.4,3,9,0,No,85.3
6266,25,Female,Operations,22,4.45,4,6,4,No,59.9
6267,54,Female,HR,34,2.93,2,19,0,No,53.1
6268,54,Female,Marketing,50,1.94,3,28,3,No,54.4
6269,33,Female,Sales,30,4.35,1,15,4,No,64.5
6270,59,Female,Marketing,58,5.0,4,0,0,No,90.6
6271,34,Male,HR,38,2.51,2,24,1,No,51.7
6272,31,Female,Finance,34,4.7,4,6,3,No,70.8
6273,58,Female,Sales,57,4.93,5,24,1,No,89.2
6274,24,Male,HR,39,2.58,3,11,2,No,53.1
6275,53,Male,Operations,41,3.87,3,26,3,Yes,67.4
6276,27,Male,HR,26,3.32,3,24,0,No,51.4
6277,28,Female,Marketing,33,3.89,4,22,1,No,62.0
6278,57,Male,Operations,23,1.62,3,14,2,No,32.3
6279,30,Female,IT,28,2.47,1,1,1,Yes,44.3
6280,35,Male,IT,58,1.25,4,26,3,No,53.1
6281,58,Male,Sales,44,3.45,2,17,1,Yes,65.3
6282,35,Female,HR,54,4.71,3,3,1,No,84.9
6283,25,Female,Finance,56,3.24,2,24,4,No,71.6
6284,49,Male,Sales,46,1.28,5,12,0,No,45.0
6285,39,Male,Operations,47,4.72,3,22,1,No,80.1
6286,30,Female,Sales,43,1.53,3,8,4,No,45.4
6287,32,Female,Marketing,52,4.53,1,3,0,Yes,81.7
6288,24,Female,Operations,52,3.86,4,8,3,No,75.0
6289,51,Female,Finance,35,3.55,2,22,3,Yes,60.0
6290,38,Male,HR,42,3.35,3,23,4,No,62.9
6291,36,Male,Operations,30,1.52,5,0,4,No,36.2
6292,56,Male,HR,59,3.0,2,24,3,No,71.3
6293,45,Male,HR,38,1.79,4,27,2,No,44.5
6294,43,Male,Sales,53,3.29,2,7,0,No,70.0
6295,32,Male,Marketing,42,2.79,3,0,0,Yes,57.3
6296,54,Female,Sales,29,3.72,3,29,4,No,57.5
6297,56,Male,IT,56,4.93,5,28,0,No,88.5
6298,57,Female,IT,20,2.44,1,15,2,Yes,38.4
6299,23,Female,HR,21,3.47,3,23,0,No,49.4
6300,29,Female,Marketing,41,4.46,4,14,4,Yes,73.3
6301,38,Female,Operations,36,1.37,5,14,1,No,38.9
6302,55,Female,HR,43,4.2,3,4,1,No,72.1
6303,54,Male,Operations,40,1.96,2,18,4,No,47.6
6304,34,Male,HR,59,3.16,3,23,1,No,72.9
6305,24,Male,Sales,48,4.97,4,10,0,No,83.3
6306,49,Male,HR,33,4.94,2,26,4,No,72.5
6307,35,Female,HR,27,2.26,4,18,4,No,41.5
6308,48,Female,Marketing,49,1.53,3,23,4,No,49.6
6309,36,Female,Marketing,41,4.75,2,20,1,No,76.2
6310,32,Male,Operations,42,4.57,3,23,3,Yes,75.1
6311,25,Female,Marketing,59,3.46,3,2,1,Yes,75.9
6312,54,Male,HR,32,1.13,3,25,4,Yes,33.7
6313,21,Female,Marketing,47,4.01,4,21,0,No,73.0
6314,59,Male,Marketing,49,1.64,2,27,3,No,50.7
6315,52,Male,Finance,24,4.77,3,21,4,No,64.5
6316,46,Male,Finance,29,2.74,4,3,1,No,47.7
6317,37,Female,IT,58,3.46,3,20,2,No,75.2
6318,47,Male,Sales,28,2.12,3,15,4,No,40.8
6319,44,Male,Sales,33,2.9,4,11,0,No,52.1
6320,55,Female,Marketing,57,4.02,2,27,2,No,80.1
6321,59,Female,IT,29,2.97,3,6,2,Yes,50.0
6322,46,Male,IT,52,4.39,4,0,1,No,80.3
6323,58,Female,Operations,30,3.85,3,23,1,No,59.5
6324,43,Male,Finance,59,1.31,4,10,3,No,54.4
6325,42,Male,IT,25,3.43,2,14,4,No,51.8
6326,24,Male,HR,36,3.45,3,18,3,Yes,59.7
6327,29,Male,Operations,55,2.52,4,22,3,No,63.7
6328,24,Male,Marketing,25,2.29,2,14,2,No,40.4
6329,27,Female,HR,29,1.25,4,8,1,No,32.8
6330,43,Male,Sales,24,2.78,3,12,2,Yes,44.6
6331,22,Female,Finance,38,2.35,5,17,4,No,50.1
6332,44,Female,HR,26,4.8,4,28,3,No,66.2
6333,51,Male,Marketing,43,3.7,3,25,3,No,67.1
6334,51,Male,HR,38,2.84,4,25,4,No,55.0
6335,54,Female,HR,30,4.02,3,22,3,No,61.2
6336,44,Female,IT,22,4.12,4,16,1,No,56.6
6337,46,Female,Finance,49,2.92,3,4,1,No,63.5
6338,36,Female,Sales,57,1.3,5,26,3,No,52.9
6339,33,Male,Marketing,25,4.12,2,15,4,No,58.7
6340,35,Female,Operations,54,1.36,3,6,2,No,51.4
6341,47,Male,Operations,41,4.39,2,29,3,No,72.6
6342,24,Female,Marketing,30,2.34,2,20,0,Yes,44.4
6343,36,Female,Sales,27,3.55,3,4,1,No,54.4
6344,50,Male,Marketing,46,3.96,3,21,0,No,71.8
6345,50,Male,IT,48,1.14,1,25,0,No,45.0
6346,56,Female,Operations,27,2.54,3,25,0,No,44.3
6347,23,Male,Operations,42,3.42,5,10,3,Yes,63.6
6348,42,Male,HR,48,4.39,3,15,3,Yes,77.5
6349,42,Female,IT,35,3.87,3,29,0,No,63.2
6350,32,Female,Operations,54,4.58,5,29,3,No,83.6
6351,41,Male,IT,27,1.33,3,26,0,No,32.2
